DT_PERIODO;SG_UF;DC_CIDADE;PRODUTO;CONCENTRACAO;QDTE_PRODUTO;MARCA;CANAL;CLASSE_TERAPEUTICA;INDICAÇÃO;FORMA_FARMACEUTICA;DC_NACIONAL_MULTINACIONAL;DC_GRMS;DC_ETICO_POPULAR;DC_CONCENTRACAO;PACK_DCT_DISEASE_DESC;PACK_IS_RX_IND;UNIDADES;VALOR
202405;RJ;VOLTA REDONDA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.92
202405;RJ;VOLTA REDONDA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;RN;MOSSORO;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;RN;NATAL;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.92
202405;RN;NATAL;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.92
202405;RN;NATAL;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;30227.84
202405;RN;NATAL;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.76
202405;RO;PORTO VELHO;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.92
202405;RO;PORTO VELHO;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.76
202405;RS;CANOAS;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.76
202405;RS;CAXIAS DO SUL;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;RS;CRUZ ALTA;PROD_C;60MG;120;MARCA_B;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;RS;IJUI;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;60455.68
202405;RS;IJUI;PROD_C;60MG;120;MARCA_B;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;RS;JAGUARAO;PROD_C;60MG;120;MARCA_B;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;RS;LAJEADO;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;RS;NOVO HAMBURGO;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;RS;PELOTAS;PROD_C;60MG;120;MARCA_B;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;RS;PORTO ALEGRE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;RS;PORTO ALEGRE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;10;151139.2
202405;RS;PORTO ALEGRE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;RS;PORTO ALEGRE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;RS;PORTO ALEGRE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.76
202405;RS;PORTO ALEGRE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;15113.92
202405;RS;PORTO ALEGRE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;RS;PORTO ALEGRE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;25;377848
202405;RS;RIO GRANDE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;RS;SANT'ANA DO LIVRAMENTO;PROD_C;60MG;120;MARCA_B;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.76
202405;RS;SANTA MARIA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;RS;VACARIA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;60455.68
202405;RS;VIAMAO;PROD_C;60MG;120;MARCA_B;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;BLUMENAU;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;90683.52
202405;SC;BRUSQUE;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;CHAPECO;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;15113.92
202405;SC;CRICIUMA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.92
202405;SC;CRICIUMA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;SC;CRICIUMA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;FLORIANOPOLIS;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;FLORIANOPOLIS;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;15113.92
202405;SC;FLORIANOPOLIS;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;60455.68
202405;SC;ITAJAI;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;ITAJAI;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;SC;ITAJAI;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;7;105797.44
202405;SC;JOINVILLE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;JOINVILLE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;SC;JOINVILLE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.76
202405;SC;JOINVILLE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;JOINVILLE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;SC;JOINVILLE;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;SC;PALHOCA;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;PORTO UNIAO;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;SAO JOSE;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;60455.68
202405;SC;TUBARAO;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SC;TUBARAO;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.76
202405;SC;TUBARAO;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SE;ARACAJU;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;8;30227.84
202405;SE;ARACAJU;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;15113.92
202405;SE;ARACAJU;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;6;30227.84
202405;SE;ARACAJU;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SE;ARACAJU;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;SP;ALVARES MACHADO;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SP;ARACATUBA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;15113.92
202405;SP;ARARAS;PROD_C;60MG;120;MARCA_B;OUTROS;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;3;45341.76
202405;SP;ATIBAIA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;15113.92
202405;SP;BARUERI;PROD_C;60MG;120;MARCA_B;FARMACIA;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;25;377848
202405;SP;BAURU;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;10;151139.2
202405;SP;BAURU;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SP;BEBEDOURO;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;SP;BOTUCATU;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SP;BOTUCATU;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;SP;BRAGANCA PAULISTA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SP;BRAGANCA PAULISTA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;2;30227.84
202405;SP;BRAGANCA PAULISTA;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SP;CAMPINAS;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;60455.68
202405;SP;CAMPINAS;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;1;15113.92
202405;SP;CAMPINAS;PROD_C;60MG;120;MARCA_B;HOSPITALAR;ANTIANDRÓGENOS NÃO ESTEROIDES;TRATAMENTO DO CÂNCER DE PRÓSTATA METÁTICO RESISTENTE;COMPRIMIDOS ORAIS;MULTINACIONAL;REFERENCIA;ETICO;MG;CANCER;MEDICAMENTO_PRESCRITO;4;30227.84
